"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"168018","4 Sep 2015","U","18","","0","0.00","4.39"
"168019","3 Jul 2015","U","2","","0","0.00","0.41"
"168020","7 Jul 2015","U","6","","0","0.00","0.16"
"168021","2 Jul 2015","N","2","N","0","0.00","1.82"
"168022","6 Aug 2015","N","27","N","0","0.00","1.66"
"168023","26 Aug 2015","Y","36","N","6","0.00","10.06"
"168024","19 Aug 2015","N","2","N","0","0.00","4.16"
"168025","4 Nov 2015","U","34","","0","0.00","5.38"
"168026","10 Jul 2015","Y","6","","1","0.00","0.00"
"168027","6 Jul 2015","N","0","N","0","0.00","0.00"
"168028","5 Nov 2015","N","78","","0","0.00","2.57"
"168029","29 Jul 2015","N","17","N","0","0.00","1.89"
"168030","29 Jun 2015","N","0","N","0","0.00","0.16"
"168032","6 Aug 2015","N","14","","0","0.00","3.50"
"168033","2 Jul 2015","N","2","N","0","0.00","0.83"
"168036","1 Jul 2015","N","0","N","0","0.00","0.66"
"168038","30 Jun 2015","N","0","N","0","0.00","0.00"
"168039","10 Jul 2015","U","8","","0","0.00","3.50"
"168040","30 Jun 2015","N","0","N","0","0.00","0.00"
"168044","17 Jul 2015","U","1","","0","0.00","3.50"
"168045","19 Jul 2015","U","4","","0","0.00","3.99"
"168046","17 Jul 2015","U","6","","0","0.00","2.41"
"168047","17 Jul 2015","U","6","","0","0.00","0.83"
"168048","2 Jul 2015","U","0","","0","0.00","1.50"
"168049","23 Sep 2015","U","60","","0","0.00","0.50"
"168050","2 Jul 2015","U","0","","0","0.00","0.25"
"168051","28 Jul 2015","U","0","","0","0.00","1.74"
"168053","7 Oct 2015","R","31","N","12","0.00","2.41"
"168054","2 Jul 2015","N","1","N","0","0.00","0.33"
"168055","3 Nov 2015","U","46","","0","0.00","4.47"
"168056","26 Aug 2015","R","0","N","1","0.00","0.57"
"168057","7 Jul 2015","N","0","N","0","0.00","0.41"
"168058","19 Aug 2015","Y","3","N","0","0.00","1.74"
"168059","25 Aug 2015","Y","39","N","3","0.00","2.32"
"168060","3 Jul 2015","U","2","","0","0.00","0.57"
"168062","7 Sep 2015","N","6","N","0","0.00","1.57"
"168063","2 Sep 2015","R","32","N","4","0.00","0.00"
"168064","2 Jul 2015","U","0","","0","0.00","0.50"
"168066","3 Jul 2015","U","0","","0","0.00","0.83"
"168067","10 Jul 2015","U","1","","0","0.00","2.00"
"168068","3 Jul 2015","U","0","","0","0.00","1.33"
"168070","10 Sep 2015","Y","2","N","1","0.00","1.99"
"168071","24 Sep 2015","Y","54","N","2","0.00","4.32"
"168072","9 Jul 2015","U","5","","0","0.00","3.32"
"168073","26 Aug 2015","Y","6","N","2","0.00","1.16"
"168075","3 Jul 2015","N","1","N","0","0.00","2.75"
"168076","2 Jul 2015","N","0","N","0","0.00","0.08"
"168077","23 Nov 2015","N","14","N","0","0.00","4.32"
"168079","10 Aug 2015","Y","18","N","4","0.00","4.56"
"168080","10 Jul 2015","U","6","","0","0.00","1.32"
"168081","13 Aug 2015","N","1","N","0","0.00","0.25"
"168082","19 Aug 2015","N","1","N","0","0.00","0.75"
"168083","3 Jul 2015","U","0","","0","0.00","0.16"
"168084","3 Jul 2015","U","0","N","0","0.00","0.49"
"168085","3 Jul 2015","N","0","N","0","0.00","0.41"
"168087","16 Jul 2015","N","4","N","0","0.00","0.66"
"168088","7 Jul 2015","U","0","","0","0.00","0.50"
"168089","6 Jul 2015","N","2","","0","0.00","4.34"
"168090","3 Jul 2015","U","0","","0","0.00","0.50"
"168091","19 Aug 2015","N","0","N","0","0.00","0.33"
"168092","3 Jul 2015","N","0","N","0","0.00","0.91"
"168093","21 Sep 2015","U","0","","0","0.00","0.25"
"168094","13 Aug 2015","U","0","","0","0.00","5.81"
"168095","2 Sep 2015","B","36","Y","3","0.00","5.23"
"168096","3 Jul 2015","N","0","N","0","0.00","1.25"
"168097","5 Jul 2015","U","0","","0","0.00","0.16"
"168099","9 Jul 2015","Y","4","N","0","0.00","0.00"
"168101","23 Dec 2015","Y","86","","2","1.00","2.31"
"168102","19 Aug 2015","U","0","","0","0.00","0.00"
"168103","21 Aug 2015","U","17","","0","0.00","0.50"
"168104","20 Aug 2015","R","33","Y","48","37.50","1.75"
"168105","6 Jul 2015","N","0","N","0","0.00","0.08"
"168106","9 Jul 2015","Y","3","Y","3","0.00","0.00"
"168107","6 Jul 2015","U","0","","0","0.00","0.91"
"168108","6 Jul 2015","N","0","N","0","0.00","0.33"
"168109","7 Oct 2015","N","67","N","0","0.00","0.00"
"168110","6 Jul 2015","U","0","","0","0.00","0.50"
"168111","11 Nov 2015","Y","82","","2","0.00","3.31"
"168112","26 Aug 2015","U","0","","0","0.00","0.33"
"168113","10 Jul 2015","N","0","N","0","0.00","0.75"
"168115","13 Aug 2015","N","24","N","0","0.00","2.70"
"168116","8 Jul 2015","N","0","N","0","0.00","1.24"
"168117","27 Jul 2015","U","1","","0","0.00","2.66"
"168118","7 Jul 2015","N","0","N","0","0.00","0.00"
"168120","9 Jul 2015","N","0","N","0","0.00","1.33"
"168121","26 Aug 2015","N","17","N","0","0.00","1.00"
"168122","26 Aug 2015","N","0","N","0","0.00","0.00"
"168124","8 Jul 2015","N","0","N","0","0.00","0.41"
"168125","8 Jul 2015","N","0","N","0","0.00","0.00"
"168126","7 Aug 2015","N","10","N","0","0.00","0.33"
"168127","4 Sep 2015","N","36","N","0","0.00","2.16"
"168128","10 Jul 2015","N","1","N","0","0.00","0.00"
"168129","9 Jul 2015","N","0","N","0","0.00","1.16"
"168132","31 Jul 2015","N","16","N","0","0.00","3.32"
"168167","16 Dec 2015","U","63","","0","0.00","3.49"
"168168","26 Aug 2015","N","0","N","0","0.00","0.41"
"168169","20 Jul 2015","U","1","","0","0.00","1.33"
"168170","4 Aug 2015","U","0","","0","0.00","0.75"
"168171","23 Nov 2015","Y","65","","3","0.00","3.06"
"168172","1 Dec 2015","U","74","","0","0.00","0.86"
"168173","3 Aug 2015","U","8","","0","0.00","1.15"
"168174","17 Jul 2015","N","0","N","0","0.00","0.33"
"168175","17 Jul 2015","U","0","","0","0.00","0.25"
"168176","21 Jul 2015","U","7","","0","0.00","2.91"
"168177","5 Aug 2015","U","1","","0","0.00","5.75"
"168178","16 Jul 2015","Y","3","N","1","0.00","0.88"
"168180","9 Jul 2015","N","0","N","0","0.00","0.08"
"168181","23 Sep 2015","N","20","N","0","0.00","3.66"
"168182","9 Jul 2015","N","0","N","0","0.00","0.75"
"168183","22 Jul 2015","Y","0","N","5","0.00","5.25"
"168184","7 Sep 2015","N","26","N","0","0.00","2.00"
"168185","12 Aug 2015","N","0","N","0","0.00","0.16"
"168186","10 Jul 2015","N","0","N","0","0.00","0.50"
"168187","14 Jul 2015","N","3","N","0","0.00","0.00"
"168189","20 Jul 2015","U","3","","0","0.00","0.50"
"168190","10 Jul 2015","U","1","","0","0.00","0.00"
"168192","5 Nov 2015","U","82","","0","0.00","1.00"
"168193","20 Jul 2015","U","1","","0","0.00","0.49"
"168194","26 Jul 2015","N","1","N","0","0.00","0.66"
"168195","15 Jul 2015","U","3","","0","0.00","0.91"
"168196","2 Sep 2015","N","2","N","0","0.00","1.65"
"168197","16 Sep 2015","N","16","","0","0.00","3.66"
"168199","7 Aug 2015","N","3","N","0","0.00","1.16"
"168200","10 Aug 2015","U","6","","0","0.00","3.25"
"168202","5 Aug 2015","N","0","N","0","0.00","0.50"
"168203","6 Aug 2015","N","0","N","0","0.00","0.41"
"168205","7 Sep 2015","N","41","N","0","0.00","1.23"
"168207","10 Jul 2015","U","0","","0","0.00","0.33"
"168208","15 Jul 2015","U","3","","0","0.00","1.83"
"168209","15 Jul 2015","U","3","","0","0.00","1.16"
"168211","26 Aug 2015","N","0","N","0","0.00","3.16"
"168212","14 Aug 2015","U","23","","0","0.00","2.00"
"168215","14 Jul 2015","N","1","N","0","0.00","0.66"
"168216","13 Jul 2015","N","0","N","0","0.00","0.00"
"168217","23 Jul 2015","U","8","","0","0.00","1.50"
"168218","13 Jul 2015","U","0","","0","0.00","0.50"
"168220","9 Dec 2015","N","71","N","0","0.00","2.41"
"168221","16 Jul 2015","N","2","N","0","0.00","1.24"
"168222","30 Sep 2015","N","1","N","0","0.00","1.66"
"168223","20 Jul 2015","U","5","Y","0","0.00","0.00"
"168224","13 Jul 2015","U","0","","0","0.00","0.50"
"168227","24 Sep 2015","N","38","N","0","0.00","9.31"
"168228","31 Jul 2015","Y","12","","3","0.00","3.23"
"168229","9 Sep 2015","U","6","","0","0.00","0.16"
"168230","22 Sep 2015","U","19","","0","0.00","5.75"
"168231","14 Jul 2015","U","0","","0","0.00","0.50"
"168232","27 Jul 2015","N","3","N","0","0.00","1.49"
"168233","14 Jul 2015","U","0","","0","0.00","0.66"
"168234","11 Aug 2015","U","7","","0","0.00","2.66"
"168235","17 Jul 2015","N","2","N","0","0.00","2.83"
"168236","15 Jul 2015","U","0","","0","0.00","1.00"
"168237","23 Jul 2015","N","0","N","0","0.00","1.00"
"168238","17 Jul 2015","N","0","N","0","0.00","0.41"
"168239","4 Aug 2015","N","0","N","0","0.00","0.16"
"168240","3 Nov 2015","U","59","","0","0.00","7.31"
"168241","2 Sep 2015","Y","7","N","4","0.00","4.47"
"168242","29 Sep 2015","Y","30","N","12","7.50","5.75"
"168243","15 Jul 2015","N","0","N","0","0.00","0.00"
"168244","19 Aug 2015","N","1","N","0","0.00","0.33"
"168247","5 Aug 2015","U","1","","0","0.00","0.91"
"168248","17 Aug 2015","R","7","N","11","7.50","2.25"
"168250","16 Jul 2015","N","0","N","0","0.00","0.50"
"168251","2 Sep 2015","U","0","Y","0","0.00","0.25"
"168253","14 Aug 2015","U","0","","0","0.00","1.50"
"168255","4 Sep 2015","N","26","N","0","0.00","2.66"
"168256","13 Aug 2015","N","0","N","0","0.00","0.66"
"168257","23 Jul 2015","N","5","N","0","0.00","2.48"
"168258","16 Jul 2015","U","0","N","0","0.00","0.50"
"168259","17 Aug 2015","U","14","","0","0.00","8.47"
"168260","8 Sep 2015","N","38","N","0","0.00","0.99"
"168261","20 Jul 2015","U","1","","0","0.00","1.41"
"168262","17 Jul 2015","U","0","Y","0","0.00","0.00"
"168264","21 Jul 2015","N","1","N","0","0.00","0.33"
"168266","20 Aug 2015","N","0","N","0","0.00","2.00"
"168268","4 Aug 2015","R","3","","1","0.00","1.00"
"168269","4 Sep 2015","R","3","Y","0","0.00","0.00"
"168270","12 Aug 2015","Y","17","","2","0.00","2.75"
"168272","2 Sep 2015","U","0","","0","0.00","0.00"
"168274","22 Jul 2015","U","2","","0","0.00","1.07"
"168275","20 Jul 2015","N","1","N","0","0.00","0.25"
"168276","22 Jul 2015","U","1","","0","0.00","3.73"
"168277","29 Jul 2015","U","4","","0","0.00","0.00"
"168278","5 Aug 2015","N","0","N","0","0.00","0.00"
"168279","21 Jul 2015","N","0","N","0","0.00","0.33"
"168280","18 Dec 2015","U","98","","0","0.00","4.06"
"168281","16 Nov 2015","U","81","","0","0.00","1.15"
"168282","17 Nov 2015","Y","24","","2","0.00","8.80"
"168283","4 Aug 2015","U","0","","0","0.00","0.50"
"168292","20 Jul 2015","N","0","N","0","0.00","0.16"
"168293","20 Jul 2015","N","0","N","0","0.00","0.08"
"168294","10 Aug 2015","Y","15","N","0","0.00","0.00"
"168295","10 Sep 2015","Y","16","N","1","1.00","0.98"
"168298","20 Jul 2015","N","0","N","0","0.00","0.16"
"168299","21 Jul 2015","N","1","N","0","0.00","0.24"
"168300","20 Jul 2015","N","0","N","0","0.00","0.16"
"168301","21 Jul 2015","N","1","N","0","0.00","0.16"
"168303","22 Jul 2015","Y","2","N","0","0.00","0.00"
"168305","23 Jul 2015","N","2","N","0","0.00","0.49"
"168306","10 Sep 2015","Y","37","","0","0.00","0.16"
"168307","27 Jul 2015","Y","1","N","0","0.00","0.00"
"168309","24 Sep 2015","Y","44","","3","0.00","3.83"
"168310","21 Jul 2015","U","0","","0","0.00","0.50"
"168311","22 Jul 2015","U","1","","0","0.00","1.58"
"168313","16 Sep 2015","Y","7","","3","0.00","2.57"
"168314","16 Sep 2015","Y","9","","3","0.00","3.57"
"168316","21 Aug 2015","N","18","N","0","0.00","0.66"
"168317","21 Jul 2015","N","0","N","0","0.00","0.16"
"168318","21 Jul 2015","N","0","N","0","0.00","0.16"
"168319","21 Jul 2015","N","0","N","0","0.00","0.16"
"168320","21 Jul 2015","U","0","N","0","0.00","0.16"
"168321","19 Aug 2015","N","0","N","0","0.00","0.66"
"168322","22 Jul 2015","Y","1","Y","24","0.00","0.00"
"168323","1 Dec 2015","R","6","","5","0.00","1.60"
"168325","7 Sep 2015","N","34","N","0","0.00","0.41"
"168326","21 Jul 2015","N","0","N","0","0.00","0.24"
"168327","21 Jul 2015","U","0","Y","0","0.00","0.00"
"168328","22 Jul 2015","N","0","N","0","0.00","1.08"
"168329","15 Sep 2015","Y","29","N","1","0.00","1.41"
"168330","22 Jul 2015","U","0","","0","0.00","0.50"
"168333","10 Dec 2015","U","67","N","0","0.00","0.66"
"168334","30 Jul 2015","U","1","","0","0.00","0.58"
"168335","10 Sep 2015","N","3","N","0","0.00","0.00"
"168336","22 Jul 2015","U","0","","0","0.00","1.00"
"168337","25 Aug 2015","Y","9","N","2","0.00","1.74"
"168338","9 Sep 2015","N","1","N","0","0.00","0.99"
"168340","22 Jul 2015","N","0","N","0","0.00","0.41"
"168341","22 Sep 2015","N","40","N","0","0.00","0.50"
"168344","23 Jul 2015","N","1","N","0","0.00","0.00"
"168345","13 Aug 2015","N","8","N","0","0.00","2.52"
"168348","4 Aug 2015","N","4","N","0","0.00","0.50"
"168350","22 Jul 2015","R","0","Y","0","0.00","0.00"
"168351","22 Jul 2015","Y","0","Y","0","0.00","0.00"
"168352","22 Jul 2015","Y","0","Y","0","0.00","0.00"
"168353","23 Jul 2015","Y","1","Y","0","0.00","0.00"
"168354","29 Jul 2015","N","1","","0","0.00","0.49"
"168355","26 Aug 2015","N","2","N","0","0.00","2.33"
"168356","9 Sep 2015","U","0","","0","0.00","0.33"
"168357","7 Oct 2015","U","-1","","0","0.00","1.50"
"168358","23 Jul 2015","U","0","","0","0.00","0.50"
"168360","23 Jul 2015","N","0","N","0","0.00","0.16"
"168361","24 Jul 2015","U","0","","0","0.00","0.25"
"168362","23 Jul 2015","N","0","N","0","0.00","0.16"
"168363","23 Jul 2015","N","0","N","0","0.00","0.16"
"168366","23 Jul 2015","N","0","N","0","0.00","0.24"
"168367","23 Jul 2015","U","0","","0","0.00","0.32"
"168370","21 Dec 2015","Y","137","Y","0","0.00","22.73"
"168371","21 Dec 2015","Y","137","Y","0","0.00","8.00"
"168372","21 Dec 2015","Y","137","Y","0","0.00","4.50"
"168373","21 Dec 2015","Y","137","Y","0","0.00","4.50"
"168374","23 Jul 2015","Y","0","Y","0","0.00","0.00"
"168375","8 Sep 2015","N","33","N","0","0.00","0.25"
"168376","27 Jul 2015","U","1","","0","0.00","0.41"
"168377","25 Aug 2015","N","0","N","0","0.00","0.25"
"168378","16 Sep 2015","U","39","","0","0.00","3.82"
"168379","1 Dec 2015","U","55","","0","0.00","0.33"
"168380","24 Jul 2015","U","0","","0","0.00","0.00"
"168381","4 Aug 2015","U","7","","0","0.00","19.56"
"168382","10 Aug 2015","Y","3","Y","0","0.00","0.00"
"168385","27 Jul 2015","N","1","N","0","0.00","0.08"
"168387","28 Jul 2015","N","2","N","0","0.00","0.00"
"168388","27 Jul 2015","N","1","N","0","0.00","0.08"
"168389","30 Jul 2015","C","3","","0","0.00","1.41"
"168390","26 Oct 2015","U","0","","0","0.00","0.00"
"168391","28 Jul 2015","U","0","","0","0.00","0.00"
"168392","30 Sep 2015","U","3","","0","0.00","7.32"
"168393","9 Sep 2015","U","0","","0","0.00","0.50"
"168394","29 Jul 2015","U","1","","0","0.00","0.00"
"168395","1 Dec 2015","U","10","","0","0.00","0.00"
"168396","19 Aug 2015","U","13","","0","0.00","2.06"
"168397","28 Jul 2015","N","0","N","0","0.00","0.08"
"168398","29 Jul 2015","N","1","N","0","0.00","0.00"
"168402","27 Jul 2015","N","0","N","0","0.00","0.33"
"168404","30 Jul 2015","Y","3","N","1","0.00","0.25"
"168405","12 Aug 2015","U","5","","0","0.00","3.24"
"168406","13 Aug 2015","U","1","","0","0.00","0.83"
"168407","28 Jul 2015","U","0","","0","0.00","0.00"
"168408","17 Sep 2015","Y","32","","1","1.00","1.25"
"168409","16 Sep 2015","U","0","","0","0.00","0.50"
"168410","12 Oct 2015","Y","41","","3","2.00","3.22"
"168411","14 Aug 2015","Y","10","","2","1.00","0.99"
"168413","28 Jul 2015","U","0","","0","0.00","0.00"
"168415","3 Aug 2015","U","4","","0","0.00","0.50"
"168416","26 Aug 2015","N","0","N","0","0.00","2.08"
"168417","31 Jul 2015","Y","0","N","0","0.00","0.00"
"168418","29 Jul 2015","N","1","N","0","0.00","0.08"
"168419","28 Jul 2015","N","0","N","0","0.00","0.08"
"168420","29 Jul 2015","N","1","N","0","0.00","0.08"
"168422","10 Aug 2015","Y","8","N","1","0.00","2.91"
"168423","29 Jul 2015","U","0","","0","0.00","0.41"
"168424","28 Jul 2015","N","0","N","0","0.00","0.08"
"168425","4 Nov 2015","B","43","","3","2.00","5.74"
"168427","10 Sep 2015","U","14","","0","0.00","0.41"
"168429","30 Jul 2015","Y","2","","10","0.00","1.00"
"168433","26 Aug 2015","N","0","N","0","0.00","0.08"
"168434","9 Sep 2015","Y","31","Y","0","0.00","0.00"
"168435","6 Oct 2015","U","2","","0","0.00","4.41"
"168436","2 Dec 2015","R","53","N","2","2.00","4.31"
"168437","4 Nov 2015","R","43","","1","1.00","0.65"
"168438","28 Aug 2015","U","2","","0","0.00","1.65"
"168439","14 Aug 2015","N","0","N","0","0.00","0.33"
"168440","1 Dec 2015","N","17","N","0","0.00","5.00"
"168441","10 Aug 2015","N","8","N","0","0.00","0.32"
"168443","7 Sep 2015","N","28","N","0","0.00","1.90"
"168444","2 Oct 2015","Y","8","N","3","0.00","3.66"
"168445","21 Oct 2015","Y","26","N","5","3.00","27.97"
"168446","31 Jul 2015","N","2","N","0","0.00","0.74"
"168447","26 Aug 2015","N","1","N","0","0.00","0.83"
"168448","31 Jul 2015","N","2","N","0","0.00","1.16"
"168450","24 Aug 2015","N","0","N","0","0.00","0.00"
"168451","3 Sep 2015","N","24","","0","0.00","0.41"
"168452","11 Aug 2015","N","2","","0","0.00","1.23"
"168453","25 Aug 2015","U","3","","0","0.00","0.83"
"168454","7 Aug 2015","N","6","N","0","0.00","0.00"
"168455","25 Nov 2015","R","29","N","0","0.00","9.07"
"168456","25 Nov 2015","Y","32","N","2","0.00","1.49"
"168457","5 Oct 2015","N","47","N","0","0.00","10.09"
"168458","1 Oct 2015","Y","41","N","2","1.00","0.49"
"168459","20 Aug 2015","R","3","N","0","0.00","0.88"
"168460","19 Aug 2015","R","7","","3","0.00","1.41"
"168461","30 Jul 2015","N","0","N","0","0.00","0.24"
"168462","31 Jul 2015","N","1","N","0","0.00","0.00"
"168463","31 Jul 2015","N","1","N","0","0.00","0.24"
"168464","5 Aug 2015","N","3","N","0","0.00","0.25"
"168466","26 Nov 2015","R","13","N","120","75.00","3.61"
"168467","2 Sep 2015","Y","21","","2","1.00","0.48"
"168468","21 Sep 2015","N","33","","0","0.00","0.33"
"168469","31 Jul 2015","U","0","","0","0.00","0.50"
"168470","22 Sep 2015","Y","15","","2","1.00","0.90"
"168471","17 Aug 2015","N","11","","0","0.00","0.00"
"168472","27 Aug 2015","R","18","","0","0.00","0.25"
"168473","30 Oct 2015","R","65","","4","0.00","0.81"
"168474","11 Sep 2015","Y","29","","2","1.00","1.24"
"168475","14 Aug 2015","U","10","","0","0.00","0.08"
"168476","25 Nov 2015","Y","33","","2","2.00","1.41"
"168477","3 Aug 2015","U","0","","0","0.00","0.41"
"168478","12 Aug 2015","U","1","Y","0","0.00","0.40"
"168479","25 Nov 2015","B","32","N","0","0.00","9.89"
"168480","7 Oct 2015","N","19","N","0","0.00","5.90"
"168481","23 Sep 2015","N","1","N","0","0.00","0.75"
"168482","14 Sep 2015","U","6","Y","0","0.00","3.33"
"168483","30 Dec 2015","U","108","Y","0","0.00","3.50"
"168484","12 Aug 2015","U","6","","0","0.00","10.06"
"168485","1 Aug 2015","","0","N","0","0.00","0.00"
"168486","3 Aug 2015","U","0","","0","0.00","0.50"
"168487","3 Aug 2015","U","0","","0","0.00","1.50"
"168488","3 Aug 2015","U","0","","0","0.00","0.50"
"168490","17 Aug 2015","U","9","","0","0.00","1.25"
"168491","12 Oct 2015","N","24","N","0","0.00","4.32"
"168498","10 Sep 2015","N","5","N","0","0.00","1.75"
"168499","10 Sep 2015","N","23","N","0","0.00","8.90"
"168500","10 Aug 2015","N","4","N","0","0.00","0.16"
"168501","3 Aug 2015","U","0","","0","0.00","0.66"
"168502","14 Sep 2015","N","30","N","0","0.00","11.41"
"168503","10 Aug 2015","N","0","N","0","0.00","0.91"
"168504","14 Dec 2015","Y","95","Y","0","0.00","0.00"
"168506","19 Aug 2015","N","12","N","0","0.00","5.50"
"168508","17 Sep 2015","N","5","N","0","0.00","1.82"
"168510","5 Aug 2015","N","1","N","0","0.00","0.08"
"168513","4 Aug 2015","U","0","","0","0.00","0.50"
"168514","23 Sep 2015","U","0","","0","0.00","0.50"
"168515","2 Sep 2015","R","13","","3","2.00","1.91"
"168516","8 Sep 2015","U","24","","0","0.00","0.41"
"168517","29 Oct 2015","Y","36","","1","1.00","1.65"
"168518","1 Oct 2015","Y","35","","1","1.00","1.33"
"168521","5 Aug 2015","U","0","","0","0.00","0.00"
"168522","3 Sep 2015","U","11","","0","0.00","0.00"
"168523","4 Aug 2015","U","0","","0","0.00","0.25"
"168524","27 Aug 2015","N","0","N","0","0.00","0.33"
"168526","5 Aug 2015","N","0","N","0","0.00","0.00"
"168528","18 Aug 2015","N","8","N","0","0.00","0.25"
"168529","4 Aug 2015","N","0","N","0","0.00","0.00"
"168530","1 Dec 2015","N","73","N","0","0.00","0.50"
"168531","10 Sep 2015","U","1","N","0","0.00","1.49"
"168532","25 Nov 2015","N","6","N","0","0.00","0.82"
"168534","19 Aug 2015","U","9","","0","0.00","1.49"
"168535","18 Dec 2015","U","92","","0","0.00","0.99"
"168536","5 Aug 2015","U","0","","0","0.00","0.50"
"168537","6 Aug 2015","U","0","","0","0.00","0.50"
"168539","28 Aug 2015","U","-1","","0","0.00","1.00"
"168540","6 Aug 2015","U","0","","0","0.00","0.66"
"168541","7 Sep 2015","U","21","","0","0.00","0.75"
