"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"165193","25 Nov 2014","N","0","N","0","0.00","0.91"
"165194","25 Nov 2014","N","1","N","0","0.00","0.33"
"165197","25 Nov 2014","N","0","N","0","0.00","0.25"
"165199","27 Nov 2014","N","0","N","0","0.00","0.50"
"165200","25 Nov 2014","N","0","N","0","0.00","0.33"
"165202","28 Nov 2014","N","3","N","0","0.00","1.16"
"165204","26 Nov 2014","N","1","N","0","0.00","0.57"
"165207","25 Nov 2014","U","0","","0","0.00","0.00"
"165209","26 Nov 2014","N","1","N","0","0.00","0.33"
"165211","9 Dec 2014","Y","9","N","2","0.00","0.99"
"165212","1 Dec 2014","Y","1","N","0","0.00","0.00"
"165213","27 Nov 2014","N","0","","0","0.00","2.08"
"165216","27 Nov 2014","N","0","N","0","0.00","0.16"
"165221","9 Dec 2014","N","8","N","0","0.00","1.07"
"165222","28 Nov 2014","U","0","","0","0.00","0.32"
"165232","9 Dec 2014","N","0","N","0","0.00","0.99"
"165234","27 Nov 2014","U","0","","0","0.00","0.32"
"165235","4 Dec 2014","N","1","","0","0.00","0.33"
"165236","12 Dec 2014","U","2","","0","0.00","0.32"
"165237","4 Dec 2014","R","0","","0","0.00","0.16"
"165238","28 Nov 2014","U","0","","0","0.00","0.66"
"165239","27 Nov 2014","Y","0","","0","0.00","0.16"
"165240","9 Dec 2014","U","4","","0","0.00","1.06"
"165242","4 Dec 2014","U","0","","0","0.00","0.16"
"165247","1 Dec 2014","N","2","N","0","0.00","0.00"
"165248","28 Nov 2014","N","1","N","0","0.00","0.16"
"165249","17 Dec 2014","U","2","","0","0.00","1.58"
"165251","8 Dec 2014","N","1","N","0","0.00","0.32"
"165254","16 Dec 2014","Y","12","Y","3","0.00","0.00"
"165255","8 Dec 2014","N","4","N","0","0.00","1.24"
"165258","4 Dec 2014","N","0","N","0","0.00","0.33"
"165259","4 Dec 2014","U","3","","0","0.00","0.75"
"165266","5 Dec 2014","N","0","N","0","0.00","0.25"
"165267","2 Dec 2014","U","0","","0","0.00","0.91"
"165268","4 Dec 2014","N","0","N","0","0.00","0.25"
"165271","2 Dec 2014","U","0","","0","0.00","0.74"
"165276","4 Dec 2014","U","1","","0","0.00","0.00"
"165277","2 Dec 2014","U","0","","0","0.00","0.25"
"165278","16 Dec 2014","U","1","","0","0.00","1.25"
"165279","11 Dec 2014","U","1","","0","0.00","0.08"
"165280","3 Dec 2014","N","0","N","0","0.00","1.33"
"165281","17 Dec 2014","U","11","","0","0.00","0.33"
"165282","2 Dec 2014","U","0","","0","0.00","0.75"
"165283","18 Dec 2014","U","12","Y","0","0.00","0.00"
"165287","9 Dec 2014","U","0","","0","0.00","0.75"
"165288","3 Dec 2014","U","0","","0","0.00","0.50"
"165292","30 Dec 2014","N","18","N","0","0.00","0.16"
"165293","5 Dec 2014","N","0","N","0","0.00","0.25"
"165298","4 Dec 2014","N","0","N","0","0.00","0.00"
"165305","22 Dec 2014","N","0","N","0","0.00","0.50"
"165307","7 Dec 2014","U","0","Y","0","0.00","0.00"
"165332","9 Dec 2014","N","1","N","0","0.00","0.08"
"165336","8 Dec 2014","N","0","N","0","0.00","0.16"
"165338","9 Dec 2014","U","1","","0","0.00","1.00"
"165339","9 Dec 2014","N","1","N","0","0.00","0.24"
"165342","11 Dec 2014","N","0","N","0","0.00","0.24"
"165346","16 Dec 2014","N","0","N","0","0.00","0.41"
"165350","18 Dec 2014","N","2","N","0","0.00","1.74"
"165351","17 Dec 2014","Y","3","N","4","0.00","1.56"
"165352","16 Dec 2014","Y","0","N","0","0.00","0.00"
"165354","9 Dec 2014","N","0","N","0","0.00","0.16"
"165358","9 Dec 2014","U","0","","0","0.00","0.25"
"165360","11 Dec 2014","N","1","","0","0.00","0.91"
"165363","17 Dec 2014","N","3","","0","0.00","0.99"
"165364","17 Dec 2014","N","2","","0","0.00","0.41"
"165366","11 Dec 2014","N","1","N","0","0.00","0.91"
"165370","19 Dec 2014","N","5","N","0","0.00","0.33"
"165372","18 Dec 2014","N","3","N","0","0.00","2.16"
"165373","17 Dec 2014","U","3","","0","0.00","1.07"
"165374","18 Dec 2014","U","5","","0","0.00","2.16"
"165377","16 Dec 2014","N","2","N","0","0.00","1.57"
"165378","12 Dec 2014","N","1","N","0","0.00","0.50"
"165381","11 Dec 2014","U","0","","0","0.00","0.16"
"165385","22 Dec 2014","U","3","","0","0.00","1.07"
"165388","18 Dec 2014","N","1","N","0","0.00","0.33"
"165390","18 Dec 2014","R","2","N","3","2.00","1.58"
"165403","18 Dec 2014","N","0","N","0","0.00","1.50"
"165404","16 Dec 2014","N","0","N","0","0.00","0.24"
"165405","31 Dec 2014","N","12","N","0","0.00","0.40"
"165411","16 Dec 2014","N","1","","0","0.00","0.00"
"165415","16 Dec 2014","N","0","","0","0.00","0.00"
"165416","16 Dec 2014","N","0","","0","0.00","0.00"
"165418","16 Dec 2014","N","0","","0","0.00","0.00"
"165419","18 Dec 2014","R","0","","0","0.00","0.16"
"165421","29 Dec 2014","N","9","","0","0.00","0.00"
"165423","16 Dec 2014","U","0","","0","0.00","0.08"
"165424","17 Dec 2014","N","0","N","0","0.00","0.08"
"165425","16 Dec 2014","U","0","","0","0.00","0.16"
"165426","16 Dec 2014","U","0","","0","0.00","0.08"
"165427","18 Dec 2014","N","1","N","0","0.00","0.50"
"165432","16 Dec 2014","U","0","","0","0.00","0.08"
"165433","16 Dec 2014","N","0","N","0","0.00","0.16"
"165434","17 Dec 2014","N","1","N","0","0.00","0.08"
"165442","23 Dec 2014","U","1","","0","0.00","1.00"
"165443","18 Dec 2014","N","0","N","0","0.00","0.24"
"165445","22 Dec 2014","N","2","N","0","0.00","0.41"
"165450","23 Dec 2014","N","4","N","0","0.00","0.58"
"165469","22 Dec 2014","N","0","N","0","0.00","0.91"
"165476","29 Dec 2014","U","4","","0","0.00","0.24"
"165486","22 Dec 2014","N","0","N","0","0.00","0.00"
"165492","23 Dec 2014","U","1","","0","0.00","0.50"
"165498","30 Dec 2014","N","5","N","0","0.00","1.49"
"301882","23 Sep 2014","N","0","N","0","0.00","0.00"
"134770","10 Feb 2014","N","1166","Y","0","0.00","2960.29"
"135565","10 Feb 2014","N","1113","Y","0","0.00","2925.22"
"136647","27 Oct 2014","N","1110","N","0","0.00","0.75"
"139145","27 Oct 2014","U","1093","Y","0","0.00","3.00"
"140680","19 May 2014","R","865","","0","0.00","15.00"
"148230","7 May 2014","R","740","N","6","0.00","0.00"
"148245","25 Feb 2014","U","693","Y","0","0.00","1.90"
"149089","4 Apr 2014","U","725","Y","0","0.00","6.82"
"149585","22 May 2014","U","739","","0","0.00","0.00"
"149586","7 May 2014","U","708","N","0","0.00","0.00"
"149593","7 May 2014","U","684","N","0","0.00","0.08"
"149739","3 Feb 2014","U","654","Y","0","0.00","102.28"
"152340","30 Apr 2014","Y","188","N","15","0.00","14.83"
"152362","6 Feb 2014","Y","532","Y","6","0.00","157.20"
"153834","28 May 2014","N","527","N","0","0.00","9.51"
"154084","6 Aug 2014","U","636","","0","0.00","0.00"
"154390","27 Oct 2014","N","679","N","0","0.00","2.73"
"154879","2 Sep 2014","U","614","Y","0","0.00","55.23"
"154953","7 Jan 2014","Y","441","N","4","0.00","0.00"
"155172","14 Aug 2014","Y","100","","1","0.00","5.21"
"155208","24 Feb 2014","U","460","","0","0.00","0.00"
"155288","15 May 2014","N","514","N","0","0.00","22.16"
"155443","4 Feb 2014","N","432","Y","0","0.00","0.98"
"155454","31 Jan 2014","U","430","Y","0","0.00","13.41"
"155619","27 Oct 2014","N","609","","0","0.00","1.58"
"155736","17 Jan 2014","Y","400","N","1","0.00","3.75"
"155866","31 Jan 2014","B","405","N","0","0.00","9.00"
"155986","17 Jan 2014","N","387","N","0","0.00","1.66"
"156093","8 Jan 2014","R","368","N","4","0.00","1.16"
"156118","2 Sep 2014","U","542","Y","0","0.00","128.77"
"156120","8 Apr 2014","N","437","Y","0","0.00","5.65"
"156122","31 Jan 2014","Y","390","Y","0","0.00","605.96"
"156123","28 Jan 2014","N","387","Y","0","0.00","174.85"
"156124","31 Jan 2014","N","390","Y","0","0.00","9.73"
"156426","12 Feb 2014","N","336","N","0","0.00","4.00"
"156429","27 Feb 2014","N","371","N","0","0.00","39.61"
"156453","22 Jan 2014","Y","270","Y","0","0.00","47.98"
"156454","13 Feb 2014","Y","382","Y","0","0.00","0.00"
"156525","24 Apr 2014","R","6","N","3","0.00","0.90"
"156574","26 Feb 2014","N","215","N","0","0.00","3.57"
"156685","4 Feb 2014","N","361","N","0","0.00","2.05"
"156734","11 Sep 2014","Y","313","","1","0.00","1.16"
"156958","5 Feb 2014","U","353","Y","0","0.00","0.00"
"156998","20 May 2014","N","315","N","0","0.00","0.00"
"157122","27 Oct 2014","U","535","","0","0.00","0.00"
"157195","9 Jan 2014","Y","308","N","2","0.00","1.24"
"157213","24 Apr 2014","Y","105","Y","1","0.00","21.50"
"157214","22 Apr 2014","N","281","Y","0","0.00","9.79"
"157228","16 Apr 2014","N","339","N","0","0.00","23.70"
"157326","6 Mar 2014","N","184","N","0","0.00","21.59"
"157401","23 May 2014","U","414","","0","0.00","0.00"
"157453","28 Jan 2014","Y","328","N","6","0.00","0.00"
"157549","27 Oct 2014","U","516","","0","0.00","1.08"
"157568","28 Aug 2014","Y","373","","1","0.00","6.65"
"157715","2 Sep 2014","U","470","Y","0","0.00","5.16"
"157716","2 Sep 2014","U","470","Y","0","0.00","35.38"
"157863","25 Feb 2014","Y","78","N","12","0.00","13.38"
"157877","20 Feb 2014","U","124","","0","0.00","2.24"
"157904","15 Sep 2014","R","433","N","1","0.00","0.74"
"157912","9 Apr 2014","U","75","","0","0.00","8.57"
"157940","10 Dec 2014","N","129","N","0","0.00","5.06"
"157962","18 Mar 2014","U","331","Y","0","0.00","0.00"
"157978","9 Jan 2014","Y","197","N","0","0.00","84.12"
"158033","14 Apr 2014","N","350","N","0","0.00","3.98"
"158112","17 Feb 2014","R","190","N","18","0.00","9.16"
"158156","10 Sep 2014","N","364","N","0","0.00","4.57"
"158234","22 May 2014","N","355","","0","0.00","5.46"
