"Product Code","Call No","Closed Date","Chargeable","Days With APT","Project Work"
"MS","166041","12 Mar 2015","Y","17",""
"MS","166086","13 Mar 2015","N","17","N"
"MS","166338","24 Mar 2015","U","17",""
"MS","166360","24 Mar 2015","N","17","N"
"VISAGE","166595","1 Jul 2015","R","17","N"
"VISAGE","166596","1 Jul 2015","R","17","N"
"MS","166800","20 Apr 2015","U","17",""
"SP","166871","26 May 2015","R","17",""
"MS","167187","4 Aug 2015","U","17",""
"WEBDE","167356","1 Jun 2015","N","17","N"
"MS","167388","2 Dec 2015","N","17","N"
"UNIVERSE","167441","8 Jul 2015","N","17","N"
"UNIVERSE","167486","22 Jul 2015","N","17","N"
"MS","167508","9 Jun 2015","N","17","N"
"MS","167527","22 Jun 2015","N","17","N"
"MS","167653","11 Sep 2015","Y","17","N"
"MS","167816","23 Sep 2015","U","17",""
"MS.WEB","167900","16 Jul 2015","Y","17",""
"MS","168029","29 Jul 2015","N","17","N"
"SB","168031","28 Aug 2015","U","17",""
"MS","168103","21 Aug 2015","U","17",""
"MS","168121","26 Aug 2015","N","17","N"
"SP","168270","12 Aug 2015","Y","17",""
"MS","168440","1 Dec 2015","N","17","N"
"MS","168588","21 Oct 2015","N","17","N"
"MS","168976","13 Oct 2015","Y","17","N"
"MS","169111","15 Oct 2015","N","17","N"
"ACCS","169157","19 Oct 2015","U","17",""
"SB","169290","3 Nov 2015","U","17",""
"MS","169538","12 Nov 2015","Y","17","N"
"MS","169558","20 Nov 2015","U","17",""
"MS","169780","2 Dec 2015","N","17","N"
"MS","169784","2 Dec 2015","U","17","Y"
"MS","164073","12 Feb 2015","Y","18","N"
"MS","165142","22 Jan 2015","Y","18","N"
"MS.WEB","165548","23 Mar 2015","R","18","Y"
"MS","165659","6 Feb 2015","U","18","Y"
"MS","165797","17 Mar 2015","N","18","N"
"WEBDE","165978","23 Apr 2015","Y","18",""
"MS","166174","13 May 2015","U","18",""
"SP","166258","13 May 2015","U","18",""
"MS","166298","1 Jul 2015","U","18",""
"MS","166362","25 Mar 2015","N","18","N"
"MS","166427","27 Mar 2015","N","18","N"
"MS","166774","1 Jun 2015","N","18","N"
"UNIDATA","301962","12 Jan 2015","N","18","N"
"MS","167072","14 May 2015","U","18",""
"SP","167147","3 Jun 2015","N","18",""
"MS","167167","27 May 2015","N","18","N"
"MS","167272","9 Jul 2015","Y","18",""
"GENERAL","167531","17 Jun 2015","Y","18","N"
"MS","167626","24 Jun 2015","Y","18","Y"
"PWF","167705","9 Jul 2015","Y","18","N"
"MS","167858","14 Oct 2015","N","18","N"
"MS.WEB","168018","4 Sep 2015","U","18",""
"MS","168079","10 Aug 2015","Y","18","N"
"MS","168316","21 Aug 2015","N","18","N"
"MS.WEB","168472","27 Aug 2015","R","18",""
"MS","168864","11 Nov 2015","N","18","N"
"MS","169023","8 Oct 2015","N","18","N"
"INFORMER","169034","11 Nov 2015","N","18","N"
"UNIVERSE","169113","20 Oct 2015","U","18",""
"MS","169390","23 Dec 2015","N","18","N"
"MS","164972","2 Mar 2015","Y","19","Y"
"MS","165165","23 Jan 2015","N","19","N"
"MS","165591","25 Mar 2015","N","19",""
"SP","165924","22 Apr 2015","U","19",""
"MS","166050","17 Mar 2015","N","19",""
"MS","166226","14 May 2015","Y","19",""
"ACCS","166656","10 Apr 2015","N","19",""
"MS","166997","11 May 2015","N","19","N"
"SP","167082","19 May 2015","Y","19",""
"MS","167085","29 May 2015","U","19",""
"SP","167302","2 Jun 2015","N","19",""
"MS","167571","8 Jul 2015","N","19","N"
"MS","167600","7 Aug 2015","R","19","N"
"WEBDE","168230","22 Sep 2015","U","19",""
"MS","168480","7 Oct 2015","N","19","N"
"MS","168789","22 Sep 2015","N","19","N"
"MS","168865","8 Oct 2015","B","19","N"
"VISAGE","168867","6 Oct 2015","U","19",""
"MS","168987","11 Nov 2015","U","19",""
"MS","169211","30 Nov 2015","R","19","N"
"MS","169708","21 Dec 2015","N","19","N"
"MS","169915","21 Dec 2015","Y","19",""
"MS","164863","25 Feb 2015","N","20","N"
"MS","165349","6 Jan 2015","R","20",""
"MS","165408","15 Jan 2015","N","20","N"
"INFORMER","165451","1 Jul 2015","U","20",""
"MS","165455","25 Feb 2015","U","20","N"
"MS","165828","25 Feb 2015","Y","20",""
"MS","166058","27 Mar 2015","","20","N"
"VISAGE","166074","13 Mar 2015","U","20",""
"MS","166299","29 Apr 2015","N","20","N"
"MS","166397","31 Mar 2015","R","20","N"
"MS","166422","11 Jun 2015","U","20",""
"MS","166781","23 Apr 2015","Y","20",""
"MS","166791","29 May 2015","N","20","N"
"MS","166797","23 Apr 2015","N","20","N"
"SBCLIENT","301961","2 Feb 2015","N","20","N"
"MS","166948","3 Jun 2015","U","20",""
"SP","166964","11 May 2015","U","20",""
"MS","166976","9 Sep 2015","U","20",""
"MS","167605","19 Jun 2015","N","20","N"
"MS","167927","17 Aug 2015","N","20","N"
"MS","167952","20 Jul 2015","N","20","N"
"MS","167992","24 Jul 2015","U","20",""
"MS","168181","23 Sep 2015","N","20","N"
"MS","168629","15 Sep 2015","Y","20","N"
"MS","168699","4 Nov 2015","N","20","N"
"MS","168718","22 Sep 2015","Y","20","N"
"MS","168734","12 Nov 2015","N","20","N"
"VISAGE","168842","1 Oct 2015","U","20",""
"MS.WEB","168886","9 Oct 2015","R","20",""
"MS.WEB","169009","13 Oct 2015","Y","20",""
"MS","169336","3 Nov 2015","N","20","N"
"MS","169482","11 Nov 2015","Y","20","N"
"MS","169848","11 Dec 2015","Y","20","N"
"MS","165724","13 Mar 2015","N","21","N"
"MS","165914","25 Mar 2015","N","21","N"
"MS","166280","4 Aug 2015","N","21","N"
"MS","166581","23 Apr 2015","Y","21","N"
"SP","166625","20 Apr 2015","Y","21",""
"MS","166883","6 May 2015","N","21","N"
"SP","167256","17 Jun 2015","R","21",""
"MS","167305","22 Jun 2015","N","21","N"
"MS","167698","28 Oct 2015","Y","21","N"
"MS","168017","4 Aug 2015","U","21",""
"SP","168467","2 Sep 2015","Y","21",""
"INFORMER","168541","7 Sep 2015","U","21",""
"MS.WEB","168545","9 Sep 2015","Y","21",""
"MS","168655","15 Sep 2015","Y","21","N"
"SP","168701","16 Sep 2015","N","21","N"
"MS","168711","22 Sep 2015","Y","21",""
"INFORMER","168745","22 Sep 2015","U","21",""
"VISAGE","168862","13 Oct 2015","Y","21","N"
"MS","168968","4 Nov 2015","N","21","N"
"MS","169182","28 Oct 2015","Y","21","N"
"MS","169186","28 Oct 2015","N","21","N"
"SP","169214","2 Nov 2015","Y","21","N"
"MS","169359","12 Nov 2015","N","21","N"
"SB","169440","30 Dec 2015","U","21",""
"MS","169463","11 Nov 2015","Y","21","Y"
"MS","169624","25 Nov 2015","N","21","N"
"MS","165188","17 Feb 2015","Y","22",""
"MS.WEB","165396","20 May 2015","N","22","N"
"MS","165680","15 Feb 2015","N","22","N"
"MS","165689","13 May 2015","Y","22","N"
"MS","165744","18 Mar 2015","U","22",""
"SP","165931","9 Mar 2015","Y","22",""
"MS","166033","16 Mar 2015","Y","22",""
"MS","166230","24 Mar 2015","N","22","N"
"SP","166330","29 Apr 2015","Y","22",""
"WINTEGRATE","301925","9 Jun 2015","N","22","N"
"INFORMER","301953","1 May 2015","N","22","N"
"SP","167332","5 Jun 2015","Y","22","N"
"MS","167464","26 Jun 2015","Y","22",""
"MS","167586","20 Aug 2015","N","22","N"
"SP","167668","6 Aug 2015","Y","22",""
"MS","167729","14 Aug 2015","U","22",""
"MS","167997","27 Jul 2015","Y","22","N"
"MS","169392","11 Nov 2015","Y","22","N"
"UNIDATA","169921","21 Dec 2015","U","22",""
"MS.WEB","165151","27 Jul 2015","Y","23",""
"MS","165302","6 Jan 2015","Y","23","N"
"MS","165406","15 Jan 2015","N","23","N"
"SHOP","165420","28 Jan 2015","N","23",""
"SP","166070","23 Mar 2015","U","23",""
"MS","166227","27 Mar 2015","N","23","N"
"MS","166287","28 Apr 2015","Y","23","N"
"SP","166296","30 Mar 2015","U","23",""
"MS","166497","8 Apr 2015","N","23","N"
"MS","166604","28 Apr 2015","U","23",""
"MS","166783","27 Apr 2015","N","23","N"
"MS","166809","29 Apr 2015","U","23",""
"MS.WEB","166841","20 May 2015","B","23",""
"MS","166945","29 Jun 2015","U","23",""
"MS","167047","23 Jun 2015","N","23","N"
"MS","167303","9 Jul 2015","N","23","N"
"SP","167306","10 Jun 2015","N","23",""
"MS","167364","24 Jun 2015","R","23",""
"MS","167423","10 Dec 2015","Y","23","N"
"VISAGE","168212","14 Aug 2015","U","23",""
"MS","168499","10 Sep 2015","N","23","N"
"GENERAL","168645","15 Sep 2015","Y","23","N"
"MS","168796","28 Sep 2015","N","23","N"
"MS","168832","11 Nov 2015","Y","23",""
"SP","169049","16 Dec 2015","Y","23","Y"
"MS","169623","27 Nov 2015","N","23","N"
"MS","169876","17 Dec 2015","Y","23","Y"
"MS","164943","15 Jan 2015","N","24","N"
"MS","165158","7 Jan 2015","N","24",""
"MS.WEB","165345","12 Jan 2015","Y","24","N"
"MS","165598","12 Feb 2015","U","24","Y"
"MS","165722","25 Feb 2015","Y","24",""
"MS","165758","9 Mar 2015","Y","24","N"
"MS","165910","9 Mar 2015","N","24","N"
"MS","165912","9 Mar 2015","Y","24","N"
"VISAGE","166075","20 Mar 2015","U","24",""
"MS","166159","23 Mar 2015","N","24","N"
"MS","166228","1 Jun 2015","N","24","N"
"MS","166234","26 Mar 2015","N","24","N"
"MS","166237","13 May 2015","U","24",""
"UNIVERSE","166261","9 Apr 2015","U","24",""
"MS","166269","27 Mar 2015","Y","24","N"
"UNIVERSE","166842","17 Jun 2015","N","24","N"
"MS","167086","12 Jun 2015","N","24","N"
"MS","167249","29 Jun 2015","N","24","N"
"MS","167608","25 Jun 2015","Y","24","N"
"MS","167764","21 Oct 2015","U","24",""
"MS","168115","13 Aug 2015","N","24","N"
"MS","168282","17 Nov 2015","Y","24",""
"VISAGE","168451","3 Sep 2015","N","24",""
"MS","168491","12 Oct 2015","N","24","N"
"MS.WEB","168516","8 Sep 2015","U","24",""
"MS","168688","28 Sep 2015","U","24",""
"PWF","168737","6 Oct 2015","Y","24","N"
"MS","168794","30 Sep 2015","N","24","N"
"MS","168808","8 Oct 2015","U","24",""
"MS","169376","22 Dec 2015","Y","24",""
"MS","169411","2 Dec 2015","Y","24","N"
"VISAGE","164313","18 Jan 2015","Y","25",""
"MS","165050","5 Jan 2015","Y","25",""
"MS","165113","12 Feb 2015","U","25",""
"MS.WEB","165362","14 Jan 2015","Y","25",""
"MS","165537","9 Apr 2015","N","25","N"
"MS","166485","9 Apr 2015","R","25","N"
"MS","167075","10 Jun 2015","Y","25",""
"MS","167365","24 Jun 2015","R","25","N"
"MS","167761","10 Jul 2015","N","25","N"
"UNIVERSE","168465","21 Oct 2015","U","25",""
"ISM","168585","16 Sep 2015","U","25",""
"INFORMER","168659","11 Nov 2015","U","25","N"
"MS","168703","5 Oct 2015","U","25",""
"MS","168884","12 Oct 2015","R","25",""
"MS","169100","30 Oct 2015","N","25","N"
"VISAGE","169102","10 Nov 2015","R","25",""
"GENERAL","169300","17 Nov 2015","N","25","N"
"MS","163452","4 Feb 2015","Y","26","N"
"MS","163625","30 Mar 2015","N","26","N"
"SP","164657","20 Jan 2015","U","26",""
"MS","165458","23 Jan 2015","N","26","N"
"MS","165532","13 Feb 2015","Y","26","N"
"MS","165876","20 Apr 2015","Y","26",""
"INFORMER","166056","11 May 2015","R","26","N"
"INFORMER","166241","23 Apr 2015","Y","26",""
"VISAGE","166458","25 Apr 2015","U","26",""
"MS","166672","24 Apr 2015","R","26","N"
"SPECTRUM","166761","28 Apr 2015","N","26","N"
"MS","166843","10 Jun 2015","N","26","N"
"MS","166893","13 May 2015","U","26",""
"MS","166897","8 May 2015","N","26","N"
"UNIVERSE","167260","22 Jul 2015","N","26","N"
"MS","167312","25 Jun 2015","N","26",""
"INFORMER","167534","29 Jun 2015","U","26",""
"MS","167628","9 Jul 2015","U","26",""
"ACCS","167702","21 Aug 2015","U","26",""
"SP","167932","27 Jul 2015","N","26",""
"MS","168184","7 Sep 2015","N","26","N"
"MS","168255","4 Sep 2015","N","26","N"
"MS","168445","21 Oct 2015","Y","26","N"
"MS","168542","10 Sep 2015","U","26",""
"MS","168551","8 Oct 2015","Y","26","N"
"SP","168816","2 Oct 2015","N","26",""
"MS","168869","12 Nov 2015","N","26","N"
"VISAGE","168894","12 Oct 2015","U","26","Y"
"MS","168956","11 Dec 2015","Y","26","N"
"MS","169432","17 Nov 2015","R","26","N"
"MS","169438","17 Nov 2015","R","26","N"
"MS","163212","28 Jan 2015","U","27",""
"MS","165054","23 Jan 2015","U","27",""
"MS","165133","29 Apr 2015","U","27",""
"MS.WEB","165379","3 Mar 2015","Y","27",""
"MS","165414","20 May 2015","F","27",""
"MS","165547","1 Apr 2015","U","27",""
"MS","165573","11 Mar 2015","N","27","N"
"MS","165927","24 Mar 2015","N","27","N"
"INFORMER","166068","1 Apr 2015","N","27","N"
"SP","166424","20 Apr 2015","Y","27",""
"MS","166576","14 May 2015","Y","27","N"
"SP","166606","30 Apr 2015","Y","27",""
"MS","166979","1 Jun 2015","Y","27","N"
"MS","167125","1 Jun 2015","U","27",""
"Universe","167203","22 Jul 2015","U","27",""
"MS","167497","24 Jun 2015","R","27","N"
"SP","167703","26 Aug 2015","Y","27",""
"MS","167936","16 Sep 2015","U","27",""
"MS","168022","6 Aug 2015","N","27","N"
"UNIVERSE","168123","2 Sep 2015","U","27",""
"MS","168643","18 Sep 2015","N","27","N"
"UNIVERSE","169301","17 Nov 2015","N","27","N"
"ACCS","169453","16 Dec 2015","U","27",""
"MS","169726","11 Dec 2015","Y","27","N"
"MS","164753","21 Jan 2015","N","28","N"
"MS","165140","28 Jan 2015","Y","28",""
"MS","165217","21 Jan 2015","N","28","N"
"MS","165275","11 Mar 2015","Y","28",""
"MS","165359","5 Feb 2015","N","28","N"
"MS","165676","30 Apr 2015","Y","28","N"
"INFORMER","165727","27 Mar 2015","U","28",""
"MS","165886","12 Mar 2015","N","28","N"
"SP","165935","30 Mar 2015","U","28",""
"MS","166187","21 Apr 2015","U","28",""
"MS","166611","27 May 2015","Y","28","N"
"SPECTRUM","166673","26 Apr 2015","N","28","N"
"GENERAL","166818","19 May 2015","N","28","N"
"SBCLIENT","301964","26 May 2015","N","28","N"
"MS","167053","9 Jul 2015","Y","28","N"
"MS","167222","25 Jun 2015","N","28",""
"MS","167228","17 Jun 2015","N","28","N"
"SP","167301","25 Jun 2015","R","28",""
"SP","167325","22 Jun 2015","Y","28",""
"CONS","167468","25 Jun 2015","U","28",""
"VISAGE","167570","1 Jul 2015","U","28",""
"MS","167612","19 Aug 2015","U","28",""
"MS","167767","10 Sep 2015","B","28","Y"
"GENERAL","167917","27 Jul 2015","Y","28","N"
"MS","168443","7 Sep 2015","N","28","N"
"VISAGE","168755","13 Oct 2015","Y","28",""
"MS","168797","5 Oct 2015","N","28","N"
"MS","169069","16 Dec 2015","N","28","N"
"MS","164388","25 Feb 2015","N","29","N"
"MS","165139","4 Mar 2015","R","29",""
"MS","165284","12 Jan 2015","Y","29","Y"
"MS","165328","4 Mar 2015","N","29","N"
"MS","165530","23 Apr 2015","Y","29",""
"MS","165811","8 Apr 2015","U","29",""
"WEBDE","165867","1 May 2015","U","29","N"
"UNIVERSE","166137","1 May 2015","N","29","N"
"MS","166160","8 Jul 2015","Y","29",""
"MS","166622","23 Apr 2015","Y","29","Y"
"MS","166824","17 Jun 2015","N","29","N"
"SP","166856","13 May 2015","U","29",""
"MS","167014","14 Aug 2015","U","29",""
"MS","167126","30 Jun 2015","N","29",""
"MS","167569","13 Jul 2015","N","29","N"
"MS","167646","10 Aug 2015","C","29",""
"SP","168329","15 Sep 2015","Y","29","N"
"MS","168455","25 Nov 2015","R","29","N"
"MS.WEB","168474","11 Sep 2015","Y","29",""
"VISAGE","168625","22 Sep 2015","U","29",""
"MS","169295","13 Nov 2015","N","29","N"
"MS","165108","16 Feb 2015","Y","30",""
"MS","165397","4 Mar 2015","Y","30","N"
"MS","165472","30 Jan 2015","Y","30","N"
"MS","165525","20 Mar 2015","R","30","N"
"WEBDE","166577","23 Apr 2015","Y","30",""
"CONS","167074","2 Jun 2015","Y","30",""
"VISAGE","167144","4 Jun 2015","U","30",""
"SP","167192","10 Jul 2015","Y","30",""
"MS","167259","29 Jul 2015","N","30","N"
"MS","167575","21 Aug 2015","Y","30",""
"MS","168242","29 Sep 2015","Y","30","N"
"SPECTRUM","168502","14 Sep 2015","N","30","N"
"MS","168632","28 Sep 2015","N","30","N"
"SP","168723","30 Oct 2015","B","30","N"
"MS","169052","10 Dec 2015","N","30","N"
"SP","169329","26 Nov 2015","R","30","Y"
"MS","165196","19 Jan 2015","N","31","N"
"MS","165584","4 Nov 2015","U","31",""
"MS.WEB","165923","2 Jul 2015","U","31",""
"SP","166017","27 Jul 2015","R","31",""
"MS","166820","21 Oct 2015","N","31","N"
"MS","167001","25 Sep 2015","Y","31",""
"MS","167111","21 Jul 2015","U","31",""
"MS.WEB","167181","8 Jun 2015","N","31",""
"MS","167236","5 Aug 2015","N","31","N"
"MS","167915","30 Jul 2015","Y","31","Y"
"SP","167937","23 Sep 2015","Y","31",""
"MS","168053","7 Oct 2015","R","31","N"
"MS","168434","9 Sep 2015","Y","31","Y"
"MS","168623","19 Oct 2015","Y","31",""
"SPECTRUM","169387","20 Nov 2015","Y","31","N"
"SPECTRUM","169388","20 Nov 2015","Y","31","N"
"INFORMER","169442","24 Nov 2015","U","31",""
"MS.WEB","169509","2 Dec 2015","Y","31","N"
"VISAGE","164884","9 Jan 2015","Y","32",""
"MS","165169","6 Jan 2015","N","32",""
"MS","165172","15 Jul 2015","N","32","N"
"MS","165256","16 Jan 2015","N","32","N"
"MS","165904","10 Sep 2015","Y","32",""
"SP","166016","25 Mar 2015","U","32",""
"MS","166276","30 Apr 2015","U","32",""
"VISAGE","167050","24 Sep 2015","Y","32","N"
"MS","167185","11 Jun 2015","Y","32",""
"SP","167457","29 Jun 2015","N","32",""
"MS","167923","26 Aug 2015","U","32","N"
"MS","168063","2 Sep 2015","R","32","N"
"MS.WEB","168408","17 Sep 2015","Y","32",""
"MS","168456","25 Nov 2015","Y","32","N"
"MS","168479","25 Nov 2015","B","32","N"
"MS","168580","21 Sep 2015","N","32","N"
"VISAGE","168693","18 Nov 2015","R","32","N"
"MS","168859","26 Nov 2015","Y","32","N"
"MS","169194","11 Nov 2015","Y","32","Y"
"MS","169196","11 Nov 2015","Y","32","Y"
"VISAGE","169331","19 Nov 2015","Y","32","N"
"MS","169339","27 Nov 2015","N","32","N"
"SPECTRUM","169455","26 Nov 2015","Y","32","N"
"VISAGE","164472","26 Aug 2015","U","33",""
"MS","165150","9 Mar 2015","Y","33",""
"MS","165544","13 Mar 2015","Y","33","N"
"MS","165775","13 Mar 2015","Y","33","N"
"MS","166875","10 Jun 2015","Y","33","N"
"MS","167675","20 Aug 2015","Y","33",""
"MS","167822","9 Sep 2015","U","33",""
"PWF","168104","20 Aug 2015","R","33","Y"
"MS","168375","8 Sep 2015","N","33","N"
"SP","168468","21 Sep 2015","N","33",""
"INFORMER","168476","25 Nov 2015","Y","33",""
"MS","168878","21 Oct 2015","N","33",""
"MS","169348","11 Dec 2015","N","33","N"
"MS","165093","9 Jan 2015","Y","34","N"
"MS","165136","10 Feb 2015","Y","34","N"
"MS","165174","11 Feb 2015","N","34","N"
"MS","165290","20 Jan 2015","N","34","N"
"MS","165740","9 Mar 2015","Y","34","Y"
"MS","167154","10 Jun 2015","Y","34",""
"MS","167169","10 Jun 2015","U","34",""
"MS","167379","10 Sep 2015","N","34","N"
"MS","167811","9 Sep 2015","U","34",""
"MS","167856","14 Aug 2015","N","34","N"
"ACCS","168025","4 Nov 2015","U","34",""
"MS","168325","7 Sep 2015","N","34","N"
"GENERAL","168562","23 Sep 2015","N","34","N"
"SP","169271","14 Dec 2015","N","34",""
"MS","164487","7 Jan 2015","U","35","Y"
"MS","164823","11 Feb 2015","N","35","N"
"MS","165393","13 Apr 2015","F","35","N"
"INFORMER","165436","13 Feb 2015","U","35",""
"UNIVERSE","165803","27 May 2015","U","35",""
"SP","165893","24 Mar 2015","U","35",""
"MS","166469","23 Apr 2015","N","35","N"
"MS","166474","23 Apr 2015","Y","35",""
"MS","166763","8 Jul 2015","U","35",""
"MS","166942","2 Jun 2015","N","35","N"
"UNIVERSE","167122","9 Jun 2015","N","35","N"
"SP","167304","1 Jul 2015","Y","35","N"
"MS","167546","23 Jul 2015","N","35","N"
"MS","167730","23 Sep 2015","N","35","N"
"MS.WEB","168518","1 Oct 2015","Y","35",""
"VISAGE","168713","7 Oct 2015","U","35",""
"MS","168822","28 Oct 2015","B","35","N"
"MS","169033","4 Nov 2015","U","35",""
"ACCS","169454","16 Dec 2015","U","35",""
"MS","169540","14 Dec 2015","Y","35","N"
"MS","165141","7 Jan 2015","N","36","N"
"MS","166218","6 May 2015","R","36","N"
"MS","166413","24 Aug 2015","Y","36","N"
"MS","166770","23 Dec 2015","N","36","N"
"MS","167089","22 Jun 2015","U","36",""
"MS","167266","23 Jun 2015","U","36",""
"UNIVERSE","167493","30 Sep 2015","N","36","N"
"MS","167559","22 Jul 2015","N","36","N"
"MS","167676","21 Jul 2015","U","36",""
"MS","167754","10 Aug 2015","Y","36","N"
"MS","168023","26 Aug 2015","Y","36","N"
"PWF","168095","2 Sep 2015","B","36","Y"
"MS","168127","4 Sep 2015","N","36","N"
"MS.WEB","168517","29 Oct 2015","Y","36",""
"GENERAL","168525","23 Sep 2015","R","36","N"
"VISAGE","168719","30 Nov 2015","U","36",""
"INFORMER","169138","1 Dec 2015","F","36",""
"MS","169613","16 Dec 2015","U","36",""
"MS","169622","23 Dec 2015","Y","36","N"
"INFORMER","165452","9 Feb 2015","N","37",""
"MS","165830","29 Apr 2015","N","37","N"
"MS","166259","27 Apr 2015","N","37","N"
"MS","166277","27 Apr 2015","U","37","N"
"MS","166777","24 Jun 2015","Y","37","N"
"SB","301931","25 Feb 2015","N","37","N"
"SHOP","166953","29 May 2015","N","37","N"
"MS","167057","10 Jun 2015","N","37","N"
"SP","167334","30 Jun 2015","N","37","N"
"WEBDE","167422","26 Aug 2015","U","37",""
"SP","167453","10 Jul 2015","Y","37",""
"MS","167637","21 Jul 2015","U","37",""
"MS","167680","9 Sep 2015","N","37","N"
"MS","167713","7 Aug 2015","N","37",""
"MS","168306","10 Sep 2015","Y","37",""
"MS","169333","26 Nov 2015","Y","37","N"
"MS","163634","23 Apr 2015","Y","38","N"
"MS","165084","13 Feb 2015","N","38","N"
"MS.WEB","165963","9 Apr 2015","U","38",""
"SP","166267","16 Apr 2015","R","38",""
"MS","166419","2 Jun 2015","U","38",""
"WEBDE","166467","23 Jul 2015","N","38",""
"MS","167335","29 Jun 2015","U","38","Y"
"MS","167336","29 Jun 2015","U","38","Y"
"MS","167339","29 Jun 2015","U","38","Y"
"MS","167635","28 Jul 2015","U","38",""
"MS","167844","4 Aug 2015","U","38",""
"ACCS","167894","20 Aug 2015","U","38",""
"MS","168227","24 Sep 2015","N","38","N"
"MS","168260","8 Sep 2015","N","38","N"
"SPECTRUM","168667","7 Oct 2015","N","38","N"
"MS","168773","18 Nov 2015","Y","38","N"
"MS","164124","7 Jan 2015","N","39","N"
"MS","164826","4 Mar 2015","N","39","N"
"MS","164886","11 Feb 2015","R","39",""
"MS","164895","4 Mar 2015","N","39","N"
"MS","167081","11 Jun 2015","N","39","N"
"MS","167275","1 Jul 2015","Y","39",""
"SP","167397","10 Aug 2015","Y","39",""
"MS","167459","24 Jul 2015","U","39",""
"MS","167829","3 Aug 2015","N","39","N"
"INFORMER","167835","4 Aug 2015","N","39","N"
"MS","167879","7 Aug 2015","N","39","N"
"MS","168059","25 Aug 2015","Y","39","N"
"SP","168378","16 Sep 2015","U","39",""
"SPECTRUM","168653","7 Oct 2015","N","39","N"
"MS","168720","16 Dec 2015","R","39","N"
"MS","162893","29 Sep 2015","Y","40",""
"INFORMER","166012","10 Jun 2015","Y","40",""
"SP","166436","30 Apr 2015","U","40",""
"MS","166615","13 May 2015","N","40",""
"VISAGE","167716","29 Jul 2015","N","40",""
"MS","167914","12 Aug 2015","B","40",""
"MS","168341","22 Sep 2015","N","40","N"
"MS","168552","1 Oct 2015","N","40",""
"MS","169225","25 Nov 2015","R","40","N"
"MS","164667","4 Feb 2015","Y","41",""
"MS","164734","15 Jan 2015","Y","41","N"
"SPECTRUM","164770","7 Jan 2015","R","41","N"
"MS","164789","7 Jan 2015","N","41","N"
"MS","164959","7 Jan 2015","Y","41","N"
"ISM","165464","13 Feb 2015","U","41",""
"INFORMER","167262","18 Aug 2015","R","41",""
"SP","167371","9 Jul 2015","U","41",""
